cell	UMAP1	UMAP2	PatientID	condition	fib_state	neut_state	pseudotime
"SAM24410863_47088"	4.11687043684694	-4.35850703744706	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.8916049574238
"SAM24410863_879143"	4.14825156706545	-4.76774585275467	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.2542714480617
"SAM24410863_214788"	3.98825934904787	-4.96074855356034	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.4284904355707
"SAM24410863_239349"	3.87673262137148	-4.68894326715287	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.132585489595
"SAM24410863_425650"	4.06284001845094	-4.90904843835648	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.3836910607815
"SAM24410863_56253"	4.13394621390077	-5.07213151483353	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.5406338371705
"SAM24410863_845020"	4.26986769217226	-3.86926639108475	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.5456555232304
"SAM24410863_843578"	3.85993555563661	-5.32462251214798	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.8051051975097
"SAM24410863_536769"	3.90489843863222	-4.69634521035965	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.1456936625082
"SAM24410863_705799"	4.18341926115724	-4.66249454049881	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.1706191446956
"SAM24410863_539701"	3.77732518690797	-4.54400479821976	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.9563065298871
"SAM24410863_81500"	3.98773411291811	-4.36402499704178	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.8509147766503
"SAM24410863_867631"	4.15764049071047	-4.68471133737381	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.1869770025053
"SAM24410863_690223"	4.09493092077943	-4.15785110025223	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.7121229388078
"SAM24410863_305309"	3.99021819609377	-5.51113069085892	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.9827071902186
"SAM24410863_572767"	3.97550967711183	-4.27167308358963	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.7602393399747
"SAM24410863_184808"	3.91682151335451	-4.2540987732869	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.7269356658334
"SAM24410863_41587"	3.92485192793581	-4.83042418985184	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.2883131583896
"SAM24410863_459604"	3.83891705054018	-3.8679322007161	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.3554766123799
"SAM24410863_155536"	3.89057401198122	-4.89544951944168	"P013"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.3485033043543
"SAM24410863_522203"	4.18679455298158	-5.21214187173661	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.6739669895716
"SAM24410863_104326"	3.94564655798647	-4.42608964471634	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.893993170416
"SAM24410863_656049"	3.85330704230043	-4.06823861627396	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.5353215578007
"SAM24410863_313649"	3.94102219122621	-4.79618918924149	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.2563874571592
"SAM24410863_552273"	3.91992047804567	-4.79276359109696	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.250331350079
"SAM24410863_120326"	3.93877891081545	-4.58471858529862	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.0417014257757
"SAM24410863_68381"	4.05690458792421	-5.25421655206498	"P013"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7223977156451
"SAM24410863_884691"	3.96205690878603	-4.10375440149125	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.6083290237646
"SAM24410863_181387"	3.93716863173219	-3.90748727350052	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.4296855014948
"SAM24410863_532166"	3.96949461477968	-5.2849186661702	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.757374249372
"SAM24410863_11606"	3.93534735220644	-4.64830529718216	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.1050525415164
"SAM24410863_159334"	3.73681477087709	-4.42051160363968	"P013"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.8146347515183
"SAM24410863_295638"	3.88972667235109	-5.29217422036942	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.7685557974322
"SAM24410863_23021"	4.1758947708008	-4.67077338723954	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.1771484664792
"SAM24410863_726543"	3.97693446654054	-5.19929444818314	"P013"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.6714872731027
